Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
http,pcubelive,/investment/html/,question,17,46,9,8,0,0,0,1,0,3,True,1,5,6.8,10,3,3.1144823004794877,1
http,nichost,/media/k2/index2.html,kamazcentr,21,49,7,10,0,0,0,0,0,5,True,1,7,5.142857142857143,10,2,2.8535691936340255,1
http,medicareindiana,/wp-includes/js/autoexcel/excel/excel.php,,41,101,15,0,0,0,0,1,0,7,True,1,12,6.916666666666667,17,2,5.017393987344668,1
http,jobduties,/boj/bmg/,,9,29,9,0,0,0,0,0,0,2,True,1,4,4.5,9,3,3.0,1
http,wanderfootventures,/images/admin/match.html,www,24,57,18,3,0,0,0,1,0,4,True,1,7,6.285714285714286,18,3,5.282495802626057,1
http,wanderfootventures,/images/admin/match.html,www,24,57,18,3,0,0,0,1,0,4,True,1,7,6.285714285714286,18,3,5.282495802626057,1
http,mltmarine,/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,www,42,66,9,3,0,0,0,1,0,1,True,1,6,8.833333333333334,32,2,11.617515511789371,1
http,mltmarine,/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,www,42,66,9,3,0,0,0,1,0,1,True,1,6,8.833333333333334,32,2,11.617515511789371,1
http,subscribe-free,/Mobiels37627/33fa0/07dc9/moncompte/index.php,,45,71,14,0,0,0,0,0,0,7,True,1,9,6.222222222222222,12,3,3.032234233110042,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/619d068aa2983001599cee8a251d8410/,www,157,179,7,3,0,0,0,3,0,13,False,1,20,7.6,32,2,6.900800868854204,1
http,cosasocultashd,/app/index.php,indexunited,14,260,14,11,0,3,0,0,0,6,True,1,11,22.09090909090909,191,2,56.14882820763857,1
http,cosasocultashd,/app/index.php,indexunited,14,260,14,11,0,3,0,0,0,6,True,1,11,22.09090909090909,191,2,56.14882820763857,1
http,unitedgpdev,/fonts/paglg/personas/,,22,44,11,0,0,0,0,1,0,2,False,1,5,6.4,11,3,3.1304951684997055,1
http,asyastil,/cats/3/1/06/87zrazsazr4a9raz/,,30,49,8,0,0,0,0,1,0,5,True,1,7,5.0,16,1,5.41602560309064,1
http,web-appsantander,/pessoajuridica/index.html,,26,53,16,0,0,0,0,1,0,3,True,1,6,6.833333333333333,14,3,4.875106836436168,1
http,rooferexpert,/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/,,108,161,12,0,0,1,0,4,0,10,True,1,19,7.105263157894737,32,2,6.959364090059644,1
http,dhalander,/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php,,66,137,9,0,0,2,0,1,0,17,True,1,22,4.909090909090909,25,1,5.935439093229516,1
http,sumdu,/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/index.php,confifsk,35,63,5,8,0,0,0,0,0,6,False,1,10,4.7,8,2,1.946506842754191,1
http,sumdu,/images/fra/fraaa/fraaaaa/index.php,confifsk,35,63,5,8,0,0,0,0,0,6,False,1,10,4.7,8,2,1.946506842754191,1
https,gem,/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,www,64,85,3,3,0,0,0,0,0,4,True,1,8,8.625,32,3,9.694438759265173,1
http,sunnsand,/pics/qgrpmkdbnfvcsxeropwkm/secureserver.caconexoes.com.br/home/login.php,,73,258,8,0,0,2,0,3,0,10,True,1,19,12.263157894736842,64,2,18.849822001114074,1
http,hecmk,/doc/es/,,8,24,5,0,0,1,0,1,0,1,False,1,4,3.25,5,2,1.2583057392117916,1
http,unione-ae,/gallery/Purchase/googledrive.php,,33,53,9,0,0,0,0,1,0,4,True,1,7,5.714285714285714,11,2,3.251373336211726,1
http,radiocatolicalaconsentida,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,,49,292,25,0,0,9,0,2,0,26,True,1,45,5.333333333333333,25,1,4.670993664969138,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/09644/5d413/moncompte/index.php,mobile-free,83,130,9,11,0,0,0,1,0,13,True,1,15,7.266666666666667,22,2,5.873264687994071,1
http,mashtaresort,/mail.htm,,9,97,12,0,0,3,0,1,0,5,True,1,12,6.5,14,3,4.379705261980329,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,20,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/,www,60,80,5,3,0,0,0,1,0,1,False,1,8,8.125,32,3,9.789754119194502,1
http,faboleena,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/index_2.html,,139,159,9,0,0,0,0,1,0,12,True,1,16,8.5625,32,2,6.860211367006122,1
http,guzheng,/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,www,89,114,7,3,0,0,0,1,0,8,True,1,12,8.0,32,2,7.954415583355403,1
http,infibanque,/public/m.impots.web06a4d777d30cb6cd285877adb2e443e006a4d777d30cb6cd285877adb2e443e01/m.impots.web/0c1d71cdd4f86db8c1d37798ce069bac/,www,132,156,10,3,0,3,0,0,0,4,True,1,11,12.545454545454545,68,1,20.368424761692477,1
http,kahalgaondulmahighschool,/believe/Validation/login.php,,29,233,24,0,0,2,0,1,0,7,True,1,15,14.133333333333333,64,2,21.030137105275056,1
http,wickedsickness,/lkjshx/mailbox/index.php,,25,84,14,0,0,0,0,2,0,6,True,1,10,6.8,17,3,4.825856285561029,1
http,guzheng,/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,www,89,207,7,3,0,1,0,1,0,10,True,1,17,10.823529411764707,64,2,15.310271446473633,1
https,graciousauto,/image/flags/model/,,19,43,12,0,0,0,0,1,0,4,True,0,5,6.0,12,3,3.4641016151377544,1
http,excelwaterengg,/dropbos/,,9,34,14,0,0,0,0,1,0,2,True,0,3,8.0,14,3,5.5677643628300215,1
http,drsatyasaraswat,/func/ayo1/ayo1/ayo1/,,21,47,15,0,0,0,0,1,0,5,True,0,6,5.666666666666667,15,3,4.589843860815601,1
http,oneworldorganisation,/media/bingdoc/403cb6aa7173e27c071b089ba8be1d4d/,,48,79,20,0,0,0,0,0,0,4,True,1,5,13.4,32,3,12.340988615179905,1
http,radiocatolicalaconsentida,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,,49,292,25,0,0,9,0,2,0,27,True,1,45,5.333333333333333,25,1,4.772077877898398,1
http,quickfixrepairaz,/alixx/,,7,34,16,0,0,0,0,1,0,2,True,0,3,8.0,16,3,7.0,1
http,i-house,/wp-trackback/en/,,17,172,7,0,0,4,0,2,0,5,True,1,15,9.866666666666667,64,1,16.77526523812735,1
http,beyrockrenovating,/all/index.php,,14,45,17,0,0,0,0,1,0,3,True,1,6,5.5,17,2,5.718391382198319,1
http,pandavillage,/googledoc/,,11,75,12,0,0,0,0,0,0,3,True,1,4,16.0,40,3,16.431676725154983,1
http,expocasorio,/language/overrides/mailbox.html,,32,57,11,0,0,0,0,1,0,5,True,1,7,6.285714285714286,11,2,3.352326839390103,1
http,elnl,/layouts/libraries/cms/html/bootstrap/login.jsp.htm/,www,52,70,4,3,0,1,0,0,0,4,False,1,11,4.7272727272727275,9,2,2.4936282437809005,1
http,elnl,/layouts/libraries/cms/html/bootstrap/login.jsp.htm/,,52,66,4,0,0,1,0,0,0,4,False,1,10,4.9,9,2,2.5582111805799856,1
http,iat,/modules/mod_login/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,iatros,77,97,3,6,0,1,0,2,0,9,True,1,14,5.5,12,2,2.8756270219259608,1
http,ectmichiana,/css/index.php,,14,36,11,0,0,0,0,1,0,2,True,1,5,5.0,11,3,3.4641016151377544,1
http,bldentalmiami,/wp-doro/all/ii.php,www,19,81,13,3,0,0,0,1,0,5,True,1,11,5.818181818181818,17,2,5.115040211341096,1
http,bldentalmiami,/wp-doro/all/ii.php,www,19,81,13,3,0,0,0,1,0,5,True,1,11,5.818181818181818,17,2,5.115040211341096,1
http,sumdu,/images/fra/fraaa/fraaaaa/310099ea2054266372950abf446f15c4/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/310099ea2054266372950abf446f15c4/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,smokeliq,/Google/,,8,27,8,0,0,1,0,1,0,1,True,0,3,5.666666666666667,8,3,2.516611478423583,1
http,insureforex,/wp-content/plugins/www.paypal.com.secure.update/webapps/a7179/websrc,,69,92,11,0,0,1,0,3,0,6,True,1,13,5.615384615384615,11,2,2.3287500774185546,1
http,lanegramargo,/xlassss/app/facebook.com/,www,26,260,12,3,0,3,0,3,0,4,True,1,12,20.083333333333332,190,2,53.59012516454421,1
http,phresh,/wordpresstest/wp-admin/role/gdoc/,,34,50,6,0,0,0,0,0,0,5,True,1,7,5.142857142857143,13,2,3.7606990231680526,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/09644/55f18/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,21,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,exclusive-collections,/exclusive-collections/mobile.free/a68a79a8456a38746a5321a63/mobile/freefinale/free/,www,84,120,21,3,0,0,0,1,0,9,True,1,12,8.416666666666666,25,3,6.0371325724196,1
http,exclusive-collections,/exclusive-collections/mobile.free/a68a79a8456a38746a5321a63/mobile/freefinale/free/,www,84,120,21,3,0,0,0,1,0,9,True,1,12,8.416666666666666,25,3,6.0371325724196,1
http,unitedstatesreferral,/santos/gucci2014/gdocs/processing.html,,39,87,20,0,0,1,0,1,0,8,True,1,12,5.75,20,2,5.224505196231941,1
http,faboleena,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/,,127,147,9,0,0,0,0,1,0,11,True,1,14,9.0,32,2,7.23240570679579,1
http,bestincs,/Dropbox/Dropbox/Dropbox/WS/0b440ff24b2b8618594fd60f073331cb/contlnue.php,,73,229,8,0,0,4,0,1,0,5,True,1,19,10.68421052631579,32,2,11.48937978975438,1
http,faboleena,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/df89de38ca75e78cd788ea3d9d40ac03/,,127,147,9,0,0,0,0,1,0,11,True,1,14,9.0,32,2,7.23240570679579,1
http,bestincs,/Dropbox/Dropbox/Dropbox/WS/242d01bfcb4bb8406ff330489f035761/contlnue.php,,73,229,8,0,0,4,0,1,0,5,True,1,19,10.68421052631579,32,2,11.48937978975438,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/95993/,mobile-free,58,90,9,11,0,0,0,1,0,8,True,0,9,8.222222222222221,22,2,7.395569244111264,1
http,anasory,/wp-includes/SimplePie/.data/0edd40e698f14ea53b3f8d563fb86fd4/,,62,80,7,0,0,0,0,1,0,4,True,1,7,9.285714285714286,32,2,10.35558280533236,1
http,herdadeperdigao,/wp-includes/images/MailboxFUD/76aaf74de8edf28482c2ea76133db426/index.php,,73,122,15,0,0,0,0,1,0,8,True,1,13,7.923076923076923,32,2,8.077350416045459,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/13b95c46fb436bf415c74edac93c2bb8/,,157,175,7,0,0,0,0,3,0,12,False,1,19,7.842105263157895,32,2,7.0020882432372895,1
http,subsribe-free-fr,/4385764387476/91794/83b15/moncompte/index.php,www,46,170,16,3,0,4,0,1,0,19,True,1,29,4.655172413793103,13,1,2.7938179466836814,1
http,greenbambooresidence,/wp-includes/js/vestecay/18937e059fed6247a4705bb34e5cf367/,www,58,93,20,3,0,0,0,1,0,3,True,1,8,9.75,32,2,10.80674392616547,1
http,ladydmusic,/wp-content/themes/db/baae90783e0c442b3c24625813cdd468/download.html,www,68,93,10,3,0,1,0,1,0,4,True,1,10,7.7,32,2,8.957306142659931,1
http,jindal-steel,/law./index/569435626f8763c6757d9e87802bfd4d/,,45,68,12,0,0,0,0,1,0,4,True,1,6,9.0,32,3,11.331372379372237,1
http,tee-managerdesigner,/vqmod/css/faicon/38489843ec579cb52ff83e6b3207f0e5/,,51,81,19,0,0,0,0,1,0,3,True,1,7,9.571428571428571,32,3,10.768118728560758,1
http,karinarohde,/wp-content/newdocxb/f61da41d535efb9e7b3c374976145492/,www,54,83,11,3,0,0,0,1,0,3,True,1,8,8.5,32,2,10.042765697612529,1
http,jindal-steel,/law./index/ff1296ab0aa7033dc129c192d90a0a11/,,45,68,12,0,0,0,0,1,0,4,True,1,6,9.0,32,3,11.331372379372237,1
http,economieverification,/procedure/050075adbe416e1ef269c89fe80f41c1/,zimbra-free.fr,44,90,20,14,0,0,0,1,0,5,True,1,7,10.857142857142858,32,2,11.141941354308823,1
http,performanceoutdooradvertising,/folder/verify/document/c935b366f07c9522852cd3f265a2ab7c/,,57,97,29,0,0,0,0,1,0,4,True,1,6,14.0,32,3,12.915107432770352,1
http,stephanehamard,/components/com_joomlastats/FR/5ad96904ae5ecfa5dbd9292c78e11cdd/,www,64,93,14,3,0,0,0,1,0,4,True,1,7,11.285714285714286,32,2,10.609968358644082,1
http,reidoalhosp,/wp-includes/js/gdocwithbl/3e468be21238ae8cb6cab16fca67015c/,www,60,89,11,3,0,0,0,1,0,3,True,1,9,8.11111111111111,32,2,9.66235536042383,1
http,latitudeinfra,/admin/uploade/01myfs/,www,22,50,13,3,0,0,0,1,0,3,True,1,6,6.166666666666667,13,3,3.710345895825168,1
http,levsantronic,/wp-content/plugins/wptouch/resources/icons/elegant/Address/LoginrefreshLink/messaging.label.com/noreply/reactive/Team/,electricfence,119,155,12,13,0,2,0,1,0,14,True,1,18,7.222222222222222,16,2,3.7030282608499756,1
http,gra-qua,/newart/56ce994551dca2c8e8f367534404953f/new/index.php,www,54,250,7,3,0,8,0,2,0,16,True,1,30,7.133333333333334,64,1,12.102246395446258,1
http,gra-qua,/newart/56ce994551dca2c8e8f367534404953f/new/index.php,www,54,250,7,3,0,8,0,2,0,16,True,1,30,7.133333333333334,64,1,12.102246395446258,1
http,citraindah-city,/Doc/zip/secure/42e1f17e0ce6e62108ca70bb64525616/,www,49,79,15,3,0,0,0,2,0,5,True,1,8,8.0,32,3,10.0,1
http,karinarohde,/wp-content/newdocxb/c24e75bbfa51a80f7d9b994cc92ec77d/,www,54,83,11,3,0,0,0,1,0,3,True,1,8,8.5,32,2,10.042765697612529,1
http,hetys,/1/1/4eeed0e392338735a4e501e4c77d98b1/,,38,54,5,0,0,0,0,1,0,3,True,1,5,8.4,32,1,13.29661611087573,1
http,gra-qua,/newart/6c4316daeabce64d52e5d503d3f0c2e6/new/index.php,www,54,250,7,3,0,8,0,2,0,15,True,1,30,7.133333333333334,64,1,12.102246395446258,1
http,hetys,/1/1/74486ab3f4acf52efd2647cf9f7da6b6/,,38,54,5,0,0,0,0,1,0,3,True,1,5,8.4,32,1,13.29661611087573,1
http,myutilitydomain,/adobequotation/965dde4e468af0d80c8048bb0d8c8c6e/,jo4ykw2t,49,84,15,8,0,0,0,1,0,2,True,1,5,14.4,32,3,10.96813566655701,1
http,myutilitydomain,/adobequotation/965dde4e468af0d80c8048bb0d8c8c6e/,jo4ykw2t,49,84,15,8,0,0,0,1,0,2,True,1,5,14.4,32,3,10.96813566655701,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/24fa6/5838f/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,21,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,hetys,/1/1/4125d1c9e1b99af95eab6cff1b221b30/,,38,54,5,0,0,0,0,1,0,3,True,1,5,8.4,32,1,13.29661611087573,1
http,jindal-steel,/law./index/ec70315f97286e841172e05251237c62/,,45,68,12,0,0,0,0,1,0,4,True,1,6,9.0,32,3,11.331372379372237,1
http,performanceoutdooradvertising,/folder/verify/document/2c6f83380fdaa9aa939e414c2d16f491/,www,57,101,29,3,0,0,0,1,0,4,True,1,7,12.428571428571429,32,3,12.501428489805246,1
http,performanceoutdooradvertising,/folder/verify/document/2c6f83380fdaa9aa939e414c2d16f491/,www,57,101,29,3,0,0,0,1,0,4,True,1,7,12.428571428571429,32,3,12.501428489805246,1
http,citraindah-city,/Doc/zip/secure/d08d481ca86d935911ad3382b39b005f/,www,49,79,15,3,0,0,0,2,0,4,True,1,8,8.0,32,3,10.0,1
http,redeportais,/eventos/wp-admin/js/gov-impots.client/index/6d1727a17d0eb06f432e02ee1a81f698/025bd9838526ec56d197f958051c7826/,www,111,140,11,3,0,0,0,1,0,8,True,1,14,8.5,32,2,10.256330127892126,1
http,tooloftrade,/wp-includes/view/ef9624895d426b272522d279344c86c8/,www,51,80,11,3,0,0,0,1,0,3,True,1,8,8.125,32,2,10.162079371017388,1
http,nbawallpaper,/sess/e29a9d7d67a73153b748ad02dcec8d64/,www,39,66,12,3,0,0,0,0,0,3,True,1,5,10.8,32,3,12.437845472588894,1
http,nbawallpaper,/sess/e29a9d7d67a73153b748ad02dcec8d64/,www,39,66,12,3,0,0,0,0,0,3,True,1,5,10.8,32,3,12.437845472588894,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/09644/5d413/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,21,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,cfsparts3-espacecclients,/--/www.impots.gouv.fr/file/bd64deaa60b8c6bbf6091beafb7e9fe9,www,60,99,24,3,0,0,0,1,0,5,True,1,10,8.0,32,2,9.189365834726814,1
http,idolhairsalon,/google/free/free2017cadeau/abonne/3e5166faff56efd611cf13449e6e8651,www,67,95,13,3,0,1,0,1,0,4,True,1,8,10.125,32,3,9.818895777311942,1
http,idolhairsalon,/google/free/free2017cadeau/abonne/9788471daf34a758d31a902c67054d05/,www,68,96,13,3,0,1,0,1,0,4,True,1,8,10.125,32,3,9.818895777311942,1
http,gra-qua,/newart/8907093eac50b4c0e34ba0e6987b2977/,www,41,62,7,3,0,2,0,0,0,2,True,1,6,8.166666666666666,32,2,11.754431788336971,1
http,gargacharyasamaj,/admin/oditole/mpot,www,19,53,16,3,0,0,0,1,0,4,True,1,7,5.714285714285714,16,2,4.820590756130957,1
http,gargacharyasamaj,/admin/oditole/mpot,www,19,53,16,3,0,0,0,1,0,4,True,1,7,5.714285714285714,16,2,4.820590756130957,1
http,bztoner,/includes/free-conseil/freemobs/cad8c10021cfd8170b85e62f0eaa1da0/,www,65,87,7,3,0,0,0,1,0,5,True,1,8,9.0,32,3,9.531901324349873,1
http,subsribe-free-fr,/4385764387476/983b8/2781e/moncompte/index.php,www,46,170,16,3,0,4,0,1,0,19,True,1,29,4.655172413793103,13,1,2.7938179466836814,1
http,myutilitydomain,/adobequotation/39a2e81efda560484c5389f8c3141f2b/,jo4ykw2t,49,84,15,8,0,0,0,1,0,2,True,1,5,14.4,32,3,10.96813566655701,1
http,myutilitydomain,/adobequotation/39a2e81efda560484c5389f8c3141f2b/,jo4ykw2t,49,84,15,8,0,0,0,1,0,2,True,1,5,14.4,32,3,10.96813566655701,1
http,myutilitydomain,/scan/d749055e50c1ca8e96f87cba2c035895/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/d749055e50c1ca8e96f87cba2c035895/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,soldatovic,/css/google-manual/f0b954efcfbda0137918ea266b0d3ddf/,jovan,52,79,10,5,0,1,0,0,0,4,True,1,7,9.285714285714286,32,3,10.2910039308496,1
http,sumdu,/images/fra/fraaa/fraaaaa/823855b1f67c1d8ab29b03f3413c14ac/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/823855b1f67c1d8ab29b03f3413c14ac/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,redeportais,/eventos/wp-admin/js/gov-impots.client/index/6d1727a17d0eb06f432e02ee1a81f698/45a57af8208c6d6648765819524994a2/,www,111,140,11,3,0,0,0,1,0,8,True,1,14,8.5,32,2,10.256330127892126,1
http,greenbambooresidence,/wp-includes/js/vestecay/e673f3b32052d4786e780e62cf8190f8/,www,58,93,20,3,0,0,0,1,0,3,True,1,8,9.75,32,2,10.80674392616547,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/8a707/cd0e1/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,20,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,stephanehamard,/components/com_joomlastats/FR/13ac63c2f18209633a7059bdda7b1e9a/,www,64,93,14,3,0,0,0,1,0,4,True,1,7,11.285714285714286,32,2,10.609968358644082,1
http,karinarohde,/wp-content/newdocxb/09802dd4ccd779c614c208204be0fb09/,www,54,83,11,3,0,0,0,1,0,3,True,1,8,8.5,32,2,10.042765697612529,1
http,sumdu,/images/fra/fraaa/fraaaaa/c52db74f3ef60a1de7276746bee7e776/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/c52db74f3ef60a1de7276746bee7e776/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,stephanehamard,/components/com_joomlastats/FR/0d428a6bded2f2dfac732ac3e159fa3a/,www,64,93,14,3,0,0,0,1,0,4,True,1,7,11.285714285714286,32,2,10.609968358644082,1
http,hetys,/1/1/1910f5fc6aa23a164d4efb9b7635c665/,,38,54,5,0,0,0,0,1,0,3,True,1,5,8.4,32,1,13.29661611087573,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/index2.htm,www,70,90,5,3,0,0,0,1,0,2,False,1,10,7.4,32,3,8.796463936024395,1
http,jindal-steel,/law./index/796bffc163bdb8d0688a2da88c173112/,,45,68,12,0,0,0,0,1,0,4,True,1,6,9.0,32,3,11.331372379372237,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/373f3/ebb6c/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,20,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,myutilitydomain,/scan/4e11a4d699b14bc58e96eac2e6a6b4a2/,9c0zypxf,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/4e11a4d699b14bc58e96eac2e6a6b4a2/,9c0zypxf,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
http,sumdu,/images/fra/fraaa/fraaaaa/4eca47a2c73d2b747f6dd9cf58979ccd/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,sumdu,/images/fra/fraaa/fraaaaa/4eca47a2c73d2b747f6dd9cf58979ccd/,jnep,59,83,5,4,0,0,0,0,0,4,False,1,9,7.444444444444445,32,2,9.342257638161012,1
http,fr-post,/8R7687348324ERZ4R5/9124876834563472/4239487192384791284/4033b/82d9a/moncompte/index.php,assistance-free,88,214,7,15,0,4,0,2,0,20,True,1,31,5.709677419354839,19,1,4.6346056889958955,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/af126/836f6/moncompte/index.php,mobile-free,85,207,7,11,0,4,0,2,0,19,True,1,30,5.7,22,1,4.594974766355989,1
http,myutilitydomain,/scan/6ab5132617a95bda9a5cf2a351afd5dc/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/6ab5132617a95bda9a5cf2a351afd5dc/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,222.134.217.10,/kindeditor/attached/file/20170123/20170123030203_25575.html,,60,86,14,0,3,0,0,0,0,10,True,1,11,6.2727272727272725,20,2,5.236237372215073,1
http,unione-ae,/client/Purchase/googledrive.php,www,32,56,9,3,0,0,0,1,0,4,True,1,8,5.25,11,2,3.1052950170405937,1
http,unione-ae,/client/Purchase/googledrive.php,,32,52,9,0,0,0,0,1,0,4,True,1,7,5.571428571428571,11,2,3.2071349029490928,1
http,poggisub,/modules/Dropbox/Dropbox/Dropbox/779018f02f7d6afe9e8841b740408756/,www,66,88,8,3,0,1,0,0,0,2,True,1,8,9.125,32,2,9.493418773023762,1
http,jazzcafefm,/inicio/images/mail.htm,,23,44,10,0,0,1,0,1,0,2,False,1,6,5.333333333333333,10,3,2.6583202716502514,1
http,cfsparts3-espacecclients,/--/www.impots.gouv.fr/file/,,28,63,24,0,0,0,0,1,0,5,True,1,8,5.625,14,2,4.033343171967536,1
http,cfsparts3-espacecclients,/--/www.impots.gouv.fr/file/5aac781047dc9691dbb124c38f167e31/,www,61,100,24,3,0,0,0,1,0,5,True,1,10,8.0,32,2,9.189365834726814,1
http,myutilitydomain,/scan/cda05cae8e752365b75cd78878f3d2d7/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/cda05cae8e752365b75cd78878f3d2d7/,9c0zypxf,39,74,15,8,0,0,0,1,0,2,True,1,5,12.4,32,3,11.92895636675732,1
http,poggisub,/modules/Dropbox/Dropbox/Dropbox/8003fcead52f48dbe5d3101062729f92/,www,66,88,8,3,0,1,0,0,0,2,True,1,8,9.125,32,2,9.493418773023762,1
http,subsribe-free-fr,/4385764387476/8783e/30e03/moncompte/index.php,www,46,170,16,3,0,4,0,1,0,19,True,1,29,4.655172413793103,13,1,2.7938179466836814,1
http,fr-post,/8R7687348324ERZ4R5/9124876834563472/4239487192384791284/3787c/ff44c/moncompte/index.php,assistance-free,88,214,7,15,0,4,0,2,0,19,True,1,31,5.709677419354839,19,1,4.6346056889958955,1
http,kofoed-fr,/Compte/93843687342927348376/8325682376834768237648/8ca5b/5e8bb/moncompte/index.php,mobile-free,83,207,9,11,0,4,0,2,0,20,True,1,31,5.483870967741935,22,1,4.6823852023082955,1
http,hetys,/1/1/a05edb1d058bd4429ae3f0cd90a61ccd/,,38,54,5,0,0,0,0,1,0,3,True,1,5,8.4,32,1,13.29661611087573,1
http,fr-post,/8R7687348324ERZ4R5/9124876834563472/4239487192384791284/37dcf/48bb5/moncompte/index.php,assistance-free,88,214,7,15,0,4,0,2,0,18,True,1,31,5.709677419354839,19,1,4.6346056889958955,1
http,fr-post,/8R7687348324ERZ4R5/9124876834563472/4239487192384791284/3e409/80568/moncompte/index.php,assistance-free,88,214,7,15,0,4,0,2,0,20,True,1,31,5.709677419354839,19,1,4.6346056889958955,1
